"354","19.7"
"355","21.1"
"356","23.9"
"357","24.3"
"358","25.9"
"359","26.9"
"360","27"
"361","28"
"362","28.1"
"363","28.6"
"364","23.1"
"365","20.1"
"366","23.4"
"367","26.6"
"368","26.7"
"369","26.8"
"370","25.9"
"371","22.9"
"372","24.3"
"373","25.8"
"374","25.2"
"375","27.3"
"376","22.1"
"377","21.8"
"378","23.7"
"379","24.2"
"380","22.5"
"381","22.7"
"382","20.6"
"383","21.4"
"384","24.2"
"385","26.3"
"386","26.4"
"387","27.7"
"388","28.7"
"389","29.6"
"390","28.3"
"391","27.2"
"392","27.1"
"393","23.4"
"394","22.4"
"395","20.7"
"396","17.8"
"397","20.4"
"398","20.3"
"399","22"
"400","22.4"
"401","21.9"
"402","24.1"
"403","24.3"
"404","22.4"
"405","22"
"406","18.6"
"407","23.5"
"408","23.5"
"409","24.3"
"410","22.6"
"411","23.6"
"412","21.8"
"413","21.3"
"414","23"
"415","20.6"
"416","26"
"417","29.8"
"418","26.7"
"419","25.1"
"420","23.3"
"421","23.9"
"422","25"
"423","26.2"
"424","26.7"
"425","27.2"
"426","26.8"
"427","26.8"
"428","24.6"
"429","23.3"
"430","20.8"
"431","21.8"
"432","22.6"
"433","23.8"
"434","25.1"
"435","24"
"436","23.7"
"437","24.5"
"438","22.6"
"439","19.8"
"440","20.6"
"441","19.2"
"442","15.8"
"443","18.1"
"444","20.1"
"445","19.4"
"446","19.3"
"447","19.3"
"448","20.7"
"449","21.1"
"450","19.6"
"451","17.8"
"452","17.7"
"453","19.2"
"454","18.4"
"455","19.6"
"456","19.3"
"457","19.8"
"458","20.9"
"459","21.2"
"460","22.6"
"461","22.4"
"462","23.8"
"463","23.8"
"464","20.2"
"465","19.9"
"466","17.6"
"467","16.4"
"468","17.3"
"469","18.8"
"470","19.8"
"471","20.7"
"472","21.3"
"473","21.6"
"474","21.7"
"475","21.1"
"476","19.5"
"477","20.9"
"478","19.7"
"479","18.3"
"480","14.3"
"481","15.7"
"482","14.8"
"483","15.6"
"484","15.7"
"485","15.4"
"486","17.4"
"487","21.2"
"488","22.9"
"489","14.9"
"490","12.2"
"491","10.2"
"492","10"
"493","12.5"
"494","13.7"
"495","13.3"
"496","9.4"
"497","9.2"
"498","10.8"
"499","10.7"
"500","11.9"
"501","13.6"
"502","13.3"
"503","13.6"
"504","14.4"
"505","13.6"
"506","12.8"
"507","11.3"
"508","12.4"
"509","9.9"
"510","12.4"
"511","11.6"
"512","13.3"
"513","14.9"
"514","11.6"
"515","8.8"
"516","12.1"
"517","13.9"
"518","13.5"
"519","13.4"
"520","17.7"
"521","16.7"
"522","10.2"
"523","11.1"
"524","14"
"525","15.2"
"526","15.9"
"527","9.8"
"528","12.7"
"529","13.9"
"530","12.6"
"531","8.7"
"532","5.7"
"533","7.5"
"534","6.6"
"535","7.7"
"536","6.8"
"537","9.3"
"538","9.8"
"539","13.1"
"540","12.7"
"541","8.5"
"542","9.4"
"543","5.6"
"544","5.6"
"545","4.3"
"546","4.3"
"547","9"
"548","8.5"
"549","5.6"
"550","8.2"
"551","9.8"
"552","12.7"
"553","18"
"554","15.8"
"555","19.9"
"556","14.9"
"557","6.9"
"558","15.4"
"559","14.8"
"560","10.5"
"561","10.8"
"562","7.2"
"563","9"
"564","6.9"
"565","5.1"
"566","8.4"
"567","10.7"
"568","13.3"
"569","15.8"
"570","17.3"
"571","13.5"
"572","9.9"
"573","7"
"574","5.7"
"575","4.3"
"576","3"
"577","9.6"
"578","9.4"
"579","10"
"580","10.7"
"581","10.8"
"582","11.4"
"583","15.5"
"584","18.6"
"585","15.2"
"586","9"
"587","5.6"
"588","6.5"
"589","8.6"
"590","9.4"
"591","9.6"
"592","10.7"
"593","14.9"
"594","18"
"595","19.4"
"596","18.3"
"597","14.4"
"598","13.1"
"599","14.5"
"600","12.2"
"601","9.7"
"602","11.1"
"603","10.6"
"604","12.9"
"605","15.6"
"606","18.6"
"607","20.4"
"608","23.7"
"609","21.2"
"610","13.8"
"611","15.5"
"612","16.8"
"613","14.9"
"614","15.8"
"615","16.2"
"616","14.2"
"617","13.2"
"618","13.1"
"619","15"
"620","20.5"
"621","18.3"
"622","14.5"
"623","12.4"
"624","14.7"
"625","17.4"
"626","18.8"
"627","18.3"
"628","18"
"629","13.6"
"630","11.3"
"631","18"
"632","15.4"
"633","17.1"
"634","14.2"
"635","20.3"
"636","14.3"
"637","17.2"
"638","16.6"
"639","16.1"
"640","16.2"
"641","13.3"
"642","13.2"
"643","15.7"
"644","15.1"
"645","12.3"
"646","13.6"
"647","16.7"
"648","17.3"
"649","18.3"
"650","18.1"
"651","18"
"652","15.9"
"653","13.8"
"654","14.1"
"655","15.4"
"656","17.9"
"657","19.6"
"658","21.1"
"659","21.6"
"660","19.8"
"661","17.8"
"662","17.9"
"663","21.8"
"664","24.6"
"665","25.8"
"666","27.7"
"667","25.9"
"668","24.9"
"669","24.1"
"670","18.1"
"671","18.9"
"672","20.6"
"673","23.6"
"674","16.6"
"675","16.7"
"676","19.5"
"677","21.8"
"678","22.8"
"679","22.3"
"680","22.6"
"681","22.1"
"682","24.3"
"683","20.7"
"684","22.4"
"685","19.3"
"686","15.8"
"687","17.6"
"688","22.3"
"689","24.6"
"690","25.2"
"691","26.1"
"692","22.3"
"693","24.6"
"694","22.2"
"695","22.3"
"696","24.2"
"697","19.4"
"698","21.4"
"699","23.3"
"700","22"
"701","22.9"
"702","22.9"
"703","22.1"
"704","22.9"
"705","23.5"
"706","25.1"
"707","24.6"
"708","23.7"
"709","22.7"
"710","23.9"
"711","23.3"
"712","23.3"
"713","24"
"714","20.7"
"715","23.3"
"716","24.2"
"717","26.2"
"718","26.9"
"719","28"
"720","27.4"
"721","27.1"
"722","28.8"
"723","28.1"
"724","28.4"
"725","27.5"
"726","27.7"
"727","29.3"
"728","30.4"
"729","28.8"
"730","27.6"
"731","24.7"
"732","23.9"
"733","27"
"734","26.5"
"735","23.4"
"736","22.7"
"737","24.9"
"738","25.8"
"739","20.6"
"740","28.4"
"741","29.7"
